,song_id,duration_mins,popularity,danceability,energy,acousticness,valence,tempo,song,performer,peak_position,year,total_charting_weeks,top10
3853,We Weren't Born To FollowBon Jovi,4.058216666666667,56.0,50.3,83.5,0.14100000000000001,73.4,126.037,We Weren't Born To Follow,Bon Jovi,68.0,2009,4.0,False
3854,We Weren't CrazyJosh Gracin,3.7884333333333333,35.0,42.0,81.89999999999999,20.8,65.7,164.014,We Weren't Crazy,Josh Gracin,82.0,2008,10.0,False
3855,We Will Become SilhouettesThe Postal Service,5.0091,50.0,61.1,56.10000000000001,6.819999999999999,13.4,155.01,We Will Become Silhouettes,The Postal Service,82.0,2005,1.0,False
3856,We'll Be A DreamWE the Kings Featuring Demi Lovato,3.8844333333333334,54.0,43.4,70.19999999999999,0.346,15.0,159.94,We'll Be A Dream,WE the Kings Featuring Demi Lovato,76.0,2010,6.0,False
3857,We'll Be FineDrake Featuring Birdman,4.132433333333333,59.0,38.6,48.8,0.17099999999999999,21.7,193.397,We'll Be Fine,Drake Featuring Birdman,89.0,2011,1.0,False
3858,We're All In This TogetherHigh School Musical Cast,3.8571,63.0,75.9,93.60000000000001,5.71,82.1,116.026,We're All In This Together,High School Musical Cast,34.0,2006,4.0,False
3859,Welcome 2 DetroitTrick-Trick Featuring Eminem,4.75755,56.0,58.3,77.9,14.000000000000002,63.0,91.168,Welcome 2 Detroit,Trick-Trick Featuring Eminem,100.0,2005,1.0,False
3860,Welcome ChristmasGlee Cast,2.2277666666666667,39.0,41.9,25.4,91.10000000000001,8.19,110.822,Welcome Christmas,Glee Cast,59.0,2010,1.0,False
3861,"Welcome To JamrockDamian ""Jr. Gong"" Marley",3.5533333333333332,68.0,84.0,65.8,2.29,73.2,76.638,Welcome To Jamrock,"Damian ""Jr. Gong"" Marley",55.0,2005,12.0,False
3862,Welcome To My LifeSimple Plan,3.4462166666666665,61.0,42.1,85.8,1.34,49.1,173.255,Welcome To My Life,Simple Plan,40.0,2005,18.0,False
3863,Welcome To New YorkTaylor Swift,3.5433333333333334,60.0,79.3,63.4,3.8,61.5,117.023,Welcome To New York,Taylor Swift,48.0,2014,2.0,False
3864,Welcome To The Black ParadeMy Chemical Romance,5.1851,79.0,21.7,90.5,0.0289,23.599999999999998,96.95,Welcome To The Black Parade,My Chemical Romance,9.0,2007,26.0,True
3865,Welcome To The FutureBrad Paisley,5.85755,44.0,51.6,86.0,3.27,43.0,141.702,Welcome To The Future,Brad Paisley,42.0,2009,16.0,False
3866,Welcome To The WorldKevin Rudolf Featuring Rick Ross,3.0533333333333332,39.0,59.599999999999994,92.10000000000001,0.681,65.10000000000001,116.004,Welcome To The World,Kevin Rudolf Featuring Rick Ross,58.0,2009,9.0,False
3867,Wesley's TheoryKendrick Lamar Featuring George Clinton & Thundercat,4.789333333333333,63.0,50.9,78.7,35.9,50.7,114.449,Wesley's Theory,Kendrick Lamar Featuring George Clinton & Thundercat,91.0,2015,1.0,False
3868,West CoastLana Del Rey,4.279333333333334,68.0,52.7,59.099999999999994,19.400000000000002,46.1,123.167,West Coast,Lana Del Rey,17.0,2014,2.0,False
3869,Wet DreamzJ. Cole,3.9886666666666666,80.0,50.4,70.5,7.5200000000000005,58.4,175.483,Wet Dreamz,J. Cole,61.0,2015,20.0,False
3870,Wet The BedChris Brown Featuring Ludacris,4.438433333333333,64.0,57.99999999999999,66.0,1.66,41.099999999999994,123.801,Wet The Bed,Chris Brown Featuring Ludacris,77.0,2011,10.0,False
3871,Wetter (Calling You Daddy)Twista Featuring Erika Shevon,4.0971,55.0,79.9,70.8,18.4,64.8,123.292,Wetter (Calling You Daddy),Twista Featuring Erika Shevon,44.0,2009,16.0,False
3872,"What A Catch, DonnieFall Out Boy",4.846666666666667,51.0,48.1,71.2,4.15,42.5,127.948,"What A Catch, Donnie",Fall Out Boy,94.0,2008,1.0,False
3873,What About LoveAustin Mahone,3.3890666666666664,54.0,63.2,78.4,0.0157,27.800000000000004,100.019,What About Love,Austin Mahone,66.0,2013,9.0,False
3874,What About NowDaughtry,4.193766666666667,57.0,38.7,86.2,10.7,33.7,161.984,What About Now,Daughtry,18.0,2008,20.0,False
3875,What Do Ya Think About ThatMontgomery Gentry,3.632433333333333,56.0,59.199999999999996,79.5,5.04,70.5,157.067,What Do Ya Think About That,Montgomery Gentry,57.0,2008,20.0,False
3876,What Do You Mean?Justin Bieber,3.428,79.0,83.7,57.099999999999994,61.0,80.10000000000001,125.034,What Do You Mean?,Justin Bieber,1.0,2015,15.0,True
3877,What Do You WantJerrod Niemann,3.576216666666667,48.0,55.50000000000001,49.6,65.7,54.300000000000004,153.301,What Do You Want,Jerrod Niemann,52.0,2011,20.0,False
3878,What Doesn't Kill You (Stronger)Glee Cast,3.6837666666666666,46.0,61.8,75.2,0.8630000000000001,67.9,115.957,What Doesn't Kill You (Stronger),Glee Cast,66.0,2012,1.0,False
3879,What Hurts The MostCascada,3.661766666666667,42.0,57.199999999999996,98.5,1.31,25.4,142.039,What Hurts The Most,Cascada,52.0,2008,14.0,False
3880,What Hurts The MostRascal Flatts,3.568433333333333,71.0,52.7,67.10000000000001,0.8420000000000001,33.1,136.03,What Hurts The Most,Rascal Flatts,6.0,2006,51.0,True
3881,What I Did For LoveGlee Cast,3.7062166666666667,38.0,28.1,40.400000000000006,46.2,8.59,76.084,What I Did For Love,Glee Cast,51.0,2010,1.0,False
3882,What I DoChris Brown Featuring Plies,4.004,38.0,58.099999999999994,86.8,2.59,61.8,77.545,What I Do,Chris Brown Featuring Plies,88.0,2009,1.0,False
3883,What I've DoneLinkin Park,3.4268833333333335,78.0,62.3,93.0,1.41,28.7,120.119,What I've Done,Linkin Park,7.0,2007,23.0,True
3884,What If It All Goes RightMelissa Lawson,3.2351,13.0,63.2,80.0,32.300000000000004,26.5,99.985,What If It All Goes Right,Melissa Lawson,79.0,2008,1.0,False
3885,What IfColbie Caillat,3.752,47.0,61.0,83.7,27.1,64.8,121.994,What If,Colbie Caillat,77.0,2011,1.0,False
3886,What IfJason Derulo,3.3873333333333333,41.0,42.9,75.7,14.000000000000002,53.800000000000004,82.517,What If,Jason Derulo,76.0,2010,2.0,False
3887,What Is ItBaby Bash Featuring Sean Kingston,3.352,43.0,73.8,75.5,2.7199999999999998,19.0,93.047,What Is It,Baby Bash Featuring Sean Kingston,57.0,2008,12.0,False
3888,What Kind Of ManFlorence + The Machine,3.6029333333333335,55.0,31.3,63.5,2.29,22.400000000000002,114.776,What Kind Of Man,Florence + The Machine,88.0,2015,2.0,False
3889,What Kinda GoneChris Cagle,3.026883333333333,63.0,49.4,86.1,25.7,66.8,172.052,What Kinda Gone,Chris Cagle,54.0,2008,20.0,False
3890,What Makes You BeautifulOne Direction,3.3331,78.0,72.6,78.7,0.8999999999999999,88.8,124.989,What Makes You Beautiful,One Direction,4.0,2012,34.0,True
3891,What NowRihanna,4.05155,57.0,55.1,70.19999999999999,5.140000000000001,19.3,90.074,What Now,Rihanna,25.0,2013,8.0,False
3892,What The HellAvril Lavigne,3.6784333333333334,74.0,57.8,92.60000000000001,0.47200000000000003,87.7,149.976,What The Hell,Avril Lavigne,11.0,2011,20.0,False
3893,What The Water Gave MeFlorence + The Machine,5.557766666666667,50.0,47.9,63.1,0.764,17.5,124.1,What The Water Gave Me,Florence + The Machine,91.0,2011,1.0,False
3894,What Time Is ItHigh School Musical 2 Cast,3.93955,35.0,66.9,94.69999999999999,0.7100000000000001,75.2,121.915,What Time Is It,High School Musical 2 Cast,6.0,2007,8.0,True
3895,What U Gon' DoLil Jon & The East Side Boyz Featuring Lil Scrappy,5.336433333333333,56.0,83.8,72.39999999999999,0.007679999999999999,53.7,150.192,What U Gon' Do,Lil Jon & The East Side Boyz Featuring Lil Scrappy,22.0,2005,19.0,False
3896,"What Up, What's Haapnin'T.I.",5.02155,44.0,41.6,85.39999999999999,1.27,10.2,142.948,"What Up, What's Haapnin'",T.I.,84.0,2008,1.0,False
3897,What We Ain't GotJake Owen,3.6464333333333334,49.0,53.7,25.7,95.19999999999999,16.900000000000002,127.981,What We Ain't Got,Jake Owen,89.0,2015,11.0,False
3898,What You GotColby O'Donis Featuring Akon,4.050216666666667,58.0,77.10000000000001,63.1,3.08,28.299999999999997,119.965,What You Got,Colby O'Donis Featuring Akon,14.0,2008,25.0,False
3899,What You KnowT.I.,4.572216666666667,64.0,55.1,81.0,1.55,33.2,73.464,What You Know,T.I.,3.0,2006,20.0,True
3900,What You Waiting For?Gwen Stefani,3.6871,54.0,67.5,95.1,4.65,71.8,136.042,What You Waiting For?,Gwen Stefani,47.0,2005,20.0,False
3901,What You WantEvanescence,3.6893333333333334,53.0,57.099999999999994,92.9,0.787,46.0,121.983,What You Want,Evanescence,68.0,2011,1.0,False
3902,What's A Guy Gotta DoJoe Nichols,2.3657666666666666,38.0,63.7,96.3,66.2,92.0,170.224,What's A Guy Gotta Do,Joe Nichols,64.0,2005,15.0,False
3903,What's Left Of MeNick Lachey,4.077766666666666,48.0,42.1,72.8,13.600000000000001,31.1,150.12,What's Left Of Me,Nick Lachey,6.0,2006,25.0,True
3904,What's My Name?Rihanna Featuring Drake,4.386216666666667,64.0,69.39999999999999,77.8,23.9,56.39999999999999,99.985,What's My Name?,Rihanna Featuring Drake,1.0,2010,22.0,True
3905,What's Wrong With ThemLil Wayne Featuring Nicki Minaj,3.5233333333333334,41.0,69.19999999999999,81.10000000000001,8.0,40.6,149.788,What's Wrong With Them,Lil Wayne Featuring Nicki Minaj,42.0,2010,1.0,False
3906,Whataya Want From MeAdam Lambert,3.788666666666667,67.0,44.0,68.30000000000001,0.7060000000000001,44.5,185.948,Whataya Want From Me,Adam Lambert,10.0,2010,30.0,True
3907,Whatcha SayJason Derulo,3.68755,68.0,61.5,71.1,4.44,71.1,144.036,Whatcha Say,Jason Derulo,1.0,2009,32.0,True
3908,Whatever It IsZac Brown Band,3.4702166666666665,64.0,68.60000000000001,57.599999999999994,44.3,72.0,83.971,Whatever It Is,Zac Brown Band,26.0,2009,20.0,False
3909,Whatever It TakesLifehouse,3.454,55.0,43.9,87.4,0.571,52.7,150.036,Whatever It Takes,Lifehouse,33.0,2008,20.0,False
3910,Whatever She's GotDavid Nail,3.9466666666666668,63.0,52.7,72.3,21.7,88.8,160.465,Whatever She's Got,David Nail,35.0,2014,21.0,False
3911,Whatever You LikeAnya Marina,3.8151166666666665,48.0,66.3,64.3,53.5,36.8,121.97,Whatever You Like,Anya Marina,88.0,2009,1.0,False
3912,Whatever You LikeT.I.,4.158883333333334,76.0,68.0,68.7,1.6099999999999999,46.7,150.053,Whatever You Like,T.I.,1.0,2008,31.0,True
3913,WheelsFoo Fighters,4.6368833333333335,63.0,42.6,79.2,0.0495,55.7,161.994,Wheels,Foo Fighters,72.0,2009,10.0,False
3914,When A Woman LovesR. Kelly,5.176,42.0,32.800000000000004,44.7,49.8,40.400000000000006,180.336,When A Woman Loves,R. Kelly,93.0,2011,1.0,False
3915,When I Get Where I'm GoingBrad Paisley Featuring Dolly Parton,4.11755,56.0,52.0,37.9,61.9,20.8,85.934,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,39.0,2006,20.0,False
3916,When I Get You AloneGlee Cast,2.5331,43.0,73.8,76.3,21.099999999999998,48.3,108.075,When I Get You Alone,Glee Cast,47.0,2011,1.0,False
3917,When I Grow UpThe Pussycat Dolls,4.094666666666667,72.0,67.10000000000001,68.5,0.165,36.8,118.449,When I Grow Up,The Pussycat Dolls,9.0,2008,20.0,True
3918,When I Look At YouMiley Cyrus,4.1431,62.0,46.5,56.89999999999999,13.5,19.8,137.87,When I Look At You,Miley Cyrus,16.0,2010,13.0,False
3919,When I See UFantasia,3.6224333333333334,69.0,56.89999999999999,59.599999999999994,45.7,75.7,93.134,When I See U,Fantasia,32.0,2007,23.0,False
3920,When I Think About Cheatin'Gretchen Wilson,4.153766666666667,40.0,49.5,38.7,61.7,29.099999999999998,78.418,When I Think About Cheatin',Gretchen Wilson,39.0,2005,11.0,False
3921,When I Was Your ManBruno Mars,3.5637666666666665,83.0,61.199999999999996,28.000000000000004,93.2,38.7,72.795,When I Was Your Man,Bruno Mars,1.0,2013,35.0,True
3922,When I Was Your ManChris Jamison,3.091666666666667,15.0,36.7,44.3,80.7,63.7,72.837,When I Was Your Man,Chris Jamison,98.0,2014,1.0,False
3923,When I'm GoneEminem,4.68555,66.0,53.5,73.0,5.29,72.3,74.89,When I'm Gone,Eminem,8.0,2005,17.0,True
3924,When I'm GoneWiz Khalifa,4.142666666666667,60.0,70.1,76.0,49.6,30.099999999999998,91.986,When I'm Gone,Wiz Khalifa,57.0,2011,4.0,False
3925,When It HurtsAvant,3.9368833333333333,47.0,68.2,64.60000000000001,37.6,25.3,128.279,When It Hurts,Avant,91.0,2008,3.0,False
3926,When Love Takes OverDavid Guetta Featuring Kelly Rowland,3.183333333333333,52.0,67.4,86.2,1.5699999999999998,50.0,129.965,When Love Takes Over,David Guetta Featuring Kelly Rowland,76.0,2009,9.0,False
3927,When She Says BabyJason Aldean,2.852,61.0,67.30000000000001,76.0,6.819999999999999,80.7,113.063,When She Says Baby,Jason Aldean,38.0,2014,20.0,False
3928,When The Stars Go BlueTim McGraw,3.921333333333333,50.0,44.5,68.2,35.699999999999996,63.1,181.64,When The Stars Go Blue,Tim McGraw,37.0,2006,20.0,False
3929,The Story Of UsTaylor Swift,4.427766666666667,57.0,54.300000000000004,81.8,0.47800000000000004,68.30000000000001,139.898,The Story Of Us,Taylor Swift,41.0,2010,12.0,False
3930,The StorySara Ramirez,3.7557666666666667,57.0,50.4,41.0,4.38,13.4,98.022,The Story,Sara Ramirez,69.0,2011,1.0,False
3931,The Sweet EscapeGwen Stefani Featuring Akon,4.107766666666667,67.0,75.5,76.5,21.8,73.7,119.954,The Sweet Escape,Gwen Stefani Featuring Akon,2.0,2007,40.0,True
3932,The Talkin' Song Repair BluesAlan Jackson,3.0062166666666665,30.0,46.9,60.699999999999996,32.5,59.0,202.038,The Talkin' Song Repair Blues,Alan Jackson,99.0,2005,2.0,False
3933,The Time (Dirty Bit)The Black Eyed Peas,5.1273333333333335,70.0,81.6,81.3,6.619999999999999,43.6,127.979,The Time (Dirty Bit),The Black Eyed Peas,4.0,2010,20.0,True
3934,The Time Of My LifeDavid Cook,3.6024333333333334,54.0,41.4,57.8,5.41,28.1,154.96,The Time Of My Life,David Cook,3.0,2008,20.0,True
3935,The Trouble With GirlsScotty McCreery,3.826216666666667,54.0,54.900000000000006,49.2,36.7,32.7,132.016,The Trouble With Girls,Scotty McCreery,55.0,2012,18.0,False
3936,The TruthJason Aldean,3.97355,57.0,49.6,57.699999999999996,23.400000000000002,38.1,143.014,The Truth,Jason Aldean,40.0,2010,20.0,False
3937,The WalkerFitz And The Tantrums,3.88555,62.0,77.0,80.10000000000001,0.375,72.5,130.76,The Walker,Fitz And The Tantrums,67.0,2014,12.0,False
3938,The Way I AmIngrid Michaelson,2.2564333333333333,62.0,87.7,25.900000000000002,77.10000000000001,32.0,119.989,The Way I Am,Ingrid Michaelson,37.0,2007,20.0,False
3939,The Way I AreTimbaland Featuring Keri Hilson,2.985333333333333,74.0,73.4,80.80000000000001,18.9,80.5,114.764,The Way I Are,Timbaland Featuring Keri Hilson,3.0,2007,38.0,True
3940,The Way I LiveBaby Boy Da Prince Featuring Lil Boosie,5.4151,57.0,87.6,44.800000000000004,1.76,72.0,90.019,The Way I Live,Baby Boy Da Prince Featuring Lil Boosie,21.0,2007,26.0,False
3941,The Way I Loved YouTaylor Swift,4.070433333333333,52.0,43.3,70.0,4.08,39.800000000000004,160.927,The Way I Loved You,Taylor Swift,72.0,2008,1.0,False
3942,The Way That I Love YouAshanti,4.461333333333333,49.0,56.10000000000001,89.7,2.63,52.7,79.687,The Way That I Love You,Ashanti,37.0,2008,18.0,False
3943,The WayAriana Grande Featuring Mac Miller,3.7837666666666667,69.0,64.4,87.9,32.5,83.0,82.518,The Way,Ariana Grande Featuring Mac Miller,9.0,2013,26.0,True
3944,The WidowThe Mars Volta,5.848,52.0,22.5,69.5,61.6,10.5,101.068,The Widow,The Mars Volta,95.0,2005,2.0,False
3945,The WindZac Brown Band,2.9466666666666668,51.0,68.8,94.69999999999999,22.1,87.8,136.031,The Wind,Zac Brown Band,70.0,2012,11.0,False
3946,The Woman With YouKenny Chesney,4.5,44.0,55.00000000000001,66.4,6.72,27.3,139.933,The Woman With You,Kenny Chesney,33.0,2005,17.0,False
3947,The WorldBrad Paisley,4.028,47.0,44.6,94.69999999999999,30.2,88.0,176.798,The World,Brad Paisley,45.0,2006,20.0,False
3948,The WorstJhene Aiko,4.24155,72.0,52.400000000000006,41.699999999999996,23.7,10.9,93.59,The Worst,Jhene Aiko,43.0,2014,20.0,False
3949,ThenBrad Paisley,5.360666666666667,63.0,49.3,64.3,51.2,30.0,144.717,Then,Brad Paisley,28.0,2009,20.0,False
3950,There Goes My BabyCharlie Wilson,3.4604333333333335,52.0,59.599999999999994,82.69999999999999,8.459999999999999,66.2,81.019,There Goes My Baby,Charlie Wilson,98.0,2009,2.0,False
3951,There Goes My BabyUsher,4.6882166666666665,60.0,62.6,52.0,17.5,25.7,77.468,There Goes My Baby,Usher,25.0,2010,25.0,False
3952,There It Go! (The Whistle Song)Juelz Santana,3.0082166666666668,58.0,94.69999999999999,88.3,2.1999999999999997,56.00000000000001,100.004,There It Go! (The Whistle Song),Juelz Santana,6.0,2006,24.0,True
3953,There's NothinSean Kingston Featuring Elan & Juelz Santana,3.760883333333333,54.0,70.3,78.2,20.200000000000003,86.2,91.029,There's Nothin,Sean Kingston Featuring Elan & Juelz Santana,60.0,2008,8.0,False
3954,These Are My PeopleRodney Atkins,3.5608833333333334,62.0,55.800000000000004,89.60000000000001,3.16,63.0,90.064,These Are My People,Rodney Atkins,42.0,2007,20.0,False
3955,These Boots Are Made For Walkin'Jessica Simpson,3.97955,33.0,77.8,78.9,1.1199999999999999,75.5,91.994,These Boots Are Made For Walkin',Jessica Simpson,14.0,2005,11.0,False
3956,"These WallsKendrick Lamar Featuring Bilal, Anna Wise & Thundercat",5.016216666666667,64.0,75.2,48.9,11.0,37.3,108.005,These Walls,"Kendrick Lamar Featuring Bilal, Anna Wise & Thundercat",94.0,2015,1.0,False
3957,These WordsNatasha Bedingfield,3.606,65.0,73.4,63.5,3.2199999999999998,93.10000000000001,96.99,These Words,Natasha Bedingfield,17.0,2005,20.0,False
3958,They Don't KnowRico Love,4.94555,41.0,77.7,54.800000000000004,14.499999999999998,42.8,100.005,They Don't Know,Rico Love,73.0,2014,7.0,False
3959,Things That MatterRascal Flatts,4.690433333333333,26.0,56.00000000000001,45.5,25.900000000000002,25.4,126.045,Things That Matter,Rascal Flatts,85.0,2009,1.0,False
3960,Things That Never Cross A Man's MindKellie Pickler,3.1588833333333333,27.0,67.0,89.3,3.49,73.5,117.624,Things That Never Cross A Man's Mind,Kellie Pickler,96.0,2008,1.0,False
3961,Think Like A ManJennifer Hudson & Ne-Yo Featuring Rick Ross,4.01955,44.0,64.8,68.7,0.7799999999999999,81.6,77.468,Think Like A Man,Jennifer Hudson & Ne-Yo Featuring Rick Ross,90.0,2012,2.0,False
3962,Thinkin Bout YouFrank Ocean,3.3457666666666666,76.0,71.6,35.0,41.0,17.8,129.842,Thinkin Bout You,Frank Ocean,32.0,2012,28.0,False
3963,Thinking About YouCalvin Harris Featuring Ayah Marar,4.132216666666666,68.0,72.5,87.4,0.262,74.8,127.985,Thinking About You,Calvin Harris Featuring Ayah Marar,86.0,2014,6.0,False
3964,Thinking About YouNorah Jones,3.288,59.0,65.0,29.9,60.5,29.4,123.597,Thinking About You,Norah Jones,82.0,2007,2.0,False
3965,Thinking Of YouKaty Perry,4.106833333333333,53.0,43.1,80.30000000000001,0.167,30.9,147.048,Thinking Of You,Katy Perry,29.0,2009,15.0,False
3966,Thinking Out LoudEd Sheeran,4.692666666666667,84.0,78.10000000000001,44.5,47.4,59.099999999999994,78.998,Thinking Out Loud,Ed Sheeran,2.0,2015,58.0,True
3967,This AfternoonNickelback,4.558216666666667,61.0,50.7,87.5,0.257,64.7,160.079,This Afternoon,Nickelback,34.0,2010,20.0,False
3968,"This Ain't A Scene, It's An Arms RaceFall Out Boy",3.534,69.0,60.099999999999994,88.8,0.062299999999999994,40.0,100.033,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,2.0,2007,20.0,True
3969,This Ain't No Love SongTrace Adkins,3.3446666666666665,34.0,50.5,88.6,7.71,59.099999999999994,159.96,This Ain't No Love Song,Trace Adkins,88.0,2010,6.0,False
3970,This Ain't Nothin'Craig Morgan,4.0371,50.0,35.3,53.2,15.299999999999999,28.199999999999996,149.71,This Ain't Nothin',Craig Morgan,83.0,2010,13.0,False
3971,This ChristmasChris Brown,3.292666666666667,71.0,40.699999999999996,64.7,38.4,39.800000000000004,88.061,This Christmas,Chris Brown,62.0,2008,5.0,False
3972,This Could Be UsRae Sremmurd,3.4384333333333332,76.0,71.8,69.19999999999999,27.500000000000004,72.1,142.992,This Could Be Us,Rae Sremmurd,49.0,2015,20.0,False
3973,This Is Country MusicBrad Paisley,5.194,52.0,50.7,66.9,12.6,48.4,88.525,This Is Country Music,Brad Paisley,58.0,2011,15.0,False
3974,This Is GospelPanic! At The Disco,3.1197666666666666,74.0,57.199999999999996,91.2,0.155,60.6,156.073,This Is Gospel,Panic! At The Disco,87.0,2013,1.0,False
3975,This Is How A Heart BreaksRob Thomas,3.8493333333333335,51.0,60.5,91.3,0.159,66.5,139.941,This Is How A Heart Breaks,Rob Thomas,52.0,2005,20.0,False
3976,This Is How We DoKaty Perry,3.40475,66.0,69.0,63.6,2.03,80.0,96.0,This Is How We Do,Katy Perry,24.0,2014,18.0,False
3977,This Is How We RollFlorida Georgia Line Featuring Luke Bryan,3.681766666666667,68.0,55.50000000000001,93.10000000000001,1.6,72.3,132.085,This Is How We Roll,Florida Georgia Line Featuring Luke Bryan,15.0,2014,28.0,False
3978,This Is MeDemi Lovato & Joe Jonas,3.1528833333333335,59.0,48.4,83.6,1.59,59.4,90.878,This Is Me,Demi Lovato & Joe Jonas,9.0,2008,7.0,True
3979,This Is My NowJordin Sparks,3.8437666666666668,57.0,46.7,56.00000000000001,19.900000000000002,17.9,147.905,This Is My Now,Jordin Sparks,15.0,2007,4.0,False
3980,This Is The LifeHannah Montana,2.9542166666666665,43.0,58.3,81.6,0.0493,50.3,141.054,This Is The Life,Hannah Montana,89.0,2006,1.0,False
3981,This Is WarThirty Seconds To Mars,5.449716666666666,69.0,40.400000000000006,72.3,6.61,22.5,160.048,This Is War,Thirty Seconds To Mars,72.0,2009,1.0,False
3982,This Is What It Feels LikeArmin van Buuren Featuring Trevor Guthrie,3.406,66.0,55.2,83.1,3.91,14.399999999999999,129.889,This Is What It Feels Like,Armin van Buuren Featuring Trevor Guthrie,96.0,2013,1.0,False
3983,This Is Why I'm HotMims,4.228433333333333,59.0,62.1,60.0,27.700000000000003,48.5,80.021,This Is Why I'm Hot,Mims,1.0,2007,23.0,True
3984,This KissCarly Rae Jepsen,3.814433333333333,45.0,73.7,87.3,1.1199999999999999,69.69999999999999,127.998,This Kiss,Carly Rae Jepsen,86.0,2012,1.0,False
3985,This Ole BoyCraig Morgan,4.3931,44.0,59.099999999999994,88.0,7.539999999999999,66.10000000000001,114.11,This Ole Boy,Craig Morgan,87.0,2012,9.0,False
3986,ThisDarius Rucker,3.65,58.0,58.4,52.400000000000006,33.5,38.9,143.863,This,Darius Rucker,51.0,2011,20.0,False
3987,Thnks Fr Th MmrsFall Out Boy,3.391766666666667,77.0,45.9,88.4,0.539,61.5,154.868,Thnks Fr Th Mmrs,Fall Out Boy,11.0,2007,28.0,False
